Date,tmin_c,tmax_c,tmean_c
2025-03-26,2.5,21.11111111111111,11.833333333333332
2025-03-27,2.7777777777777777,24.111111111111114,13.444444444444446
2025-03-28,4.111111111111111,24.222222222222218,14.166666666666666
2025-03-29,3.277777777777777,18.333333333333332,10.833333333333334
2025-03-30,0.8333333333333334,12.888888888888891,6.888888888888888
2025-03-31,-0.055555555555556344,12.611111111111112,6.277777777777776
2025-04-01,-0.3888888888888885,16.555555555555557,8.055555555555555
2025-04-02,-5.888888888888889,7.833333333333333,0.944444444444446
2025-04-03,-6.277777777777778,7.555555555555555,0.6666666666666683
2025-04-04,-4.277777777777778,9.000000000000002,2.3888888888888875
2025-04-05,-5.444444444444445,10.388888888888891,2.4444444444444438
2025-04-06,-5.722222222222222,11.055555555555555,2.666666666666665
2025-04-07,-4.055555555555555,16.61111111111111,6.277777777777776
2025-04-08,-1.0555555555555547,21.0,10.0
2025-04-09,1.6666666666666667,21.722222222222218,11.722222222222221
2025-04-10,1.7777777777777795,22.77777777777778,12.277777777777779
2025-04-11,1.6111111111111103,23.055555555555557,12.333333333333336
2025-04-12,3.1666666666666683,27.5,15.333333333333334
2025-04-13,5.999999999999998,26.444444444444443,16.22222222222222
2025-04-14,1.2777777777777761,21.666666666666668,11.444444444444445
2025-04-15,-0.16666666666666707,18.944444444444443,9.38888888888889
2025-04-16,0.7222222222222207,23.055555555555557,11.88888888888889
2025-04-17,5.0,21.944444444444443,13.444444444444446
2025-04-18,-2.000000000000001,15.88888888888889,6.944444444444445
2025-04-19,-5.944444444444445,7.555555555555555,0.8333333333333334
2025-04-20,-5.833333333333333,12.166666666666666,3.1666666666666683
2025-04-21,0.2777777777777778,18.77777777777778,9.5
2025-04-22,2.000000000000001,20.0,10.999999999999998
2025-04-23,2.999999999999999,22.277777777777775,12.611111111111112
2025-04-24,6.388888888888889,23.111111111111107,14.722222222222221
2025-04-25,5.0,21.27777777777778,13.11111111111111
2025-04-26,4.777777777777779,23.444444444444443,14.11111111111111
2025-04-27,3.7222222222222237,23.61111111111111,13.666666666666666
2025-04-28,2.944444444444443,17.72222222222222,10.333333333333334
2025-04-29,1.7777777777777795,17.666666666666668,9.722222222222221
2025-04-30,1.8888888888888882,19.61111111111111,10.722222222222221
2025-05-01,4.388888888888888,19.111111111111114,11.722222222222221
2025-05-02,3.1666666666666683,20.555555555555557,11.88888888888889
2025-05-03,3.444444444444446,22.22222222222222,12.833333333333334
