date,zone,ndvi_mean,ndvi_median,ndvi_std,ndvi_p25,ndvi_p75,ndvi_min,ndvi_max,height_mean_cm,height_median_cm,height_p25_cm,height_p75_cm,scene_key,valid_pixels,total_pixels,valid_fraction
8/30/2023,SE,0.864464164,0.878285289,0.046316072,0.861176729,0.88701731,0.276843935,0.911169589,76.44641876,77.82852936,76.11766815,78.70172882,2023-08-30_6743892,37487,37487,1
9/3/2023,SE,0.841918349,0.860935092,0.071775474,0.845498323,0.869018793,0.213302419,0.89973861,74.19184113,76.09350586,74.54983521,76.90187836,2023-09-03_6752713,37487,37487,1
9/5/2023,SE,0.883534849,0.895981133,0.043710198,0.880660295,0.904342711,0.27620399,0.927710891,78.35348511,79.59811401,78.06602478,80.43426514,2023-09-05_6754787,37487,37487,1
9/6/2023,SE,0.848717272,0.861828864,0.044540439,0.843311071,0.871894479,0.287316978,0.902844131,74.87172699,76.18288422,74.33110046,77.18945313,2023-09-06_6756912,37487,37487,1
9/7/2023,SE,0.76036334,0.796376169,0.10777241,0.642267704,0.864080906,0.298027784,0.900834382,66.03633118,69.63761902,54.22676849,76.40809631,2023-09-07_6758564,37487,37487,1
9/12/2023,SE,0.456255466,0.418786228,0.111098662,0.396320254,0.451891482,0.273703724,0.849093795,35.62554169,31.87862396,29.63202667,35.18914795,2023-09-12_6768973,37487,37487,1
9/15/2023,SE,0.457568526,0.437515169,0.116599798,0.382119417,0.487308502,0.231859103,0.833824933,35.75685501,33.75151825,28.21194077,38.73085022,2023-09-15_6775085,37487,37487,1
9/19/2023,SE,0.608605206,0.61567688,0.105186746,0.536250234,0.675700426,0.269248307,0.887607515,50.86052322,51.56768799,43.62502289,57.57004166,2023-09-19_6783739,37487,37487,1
9/27/2023,SE,0.769938707,0.782779276,0.063248023,0.736416459,0.81702131,0.246767834,0.869565248,66.9938736,68.27793121,63.64165115,71.70213318,2023-09-27_6799762,37487,37487,1
9/28/2023,SE,0.764700353,0.776956558,0.061253104,0.733003736,0.809824347,0.22906661,0.863067269,66.47003937,67.69565582,63.30037308,70.9824295,2023-09-28_6801974,37487,37487,1
9/29/2023,SE,0.79132092,0.804271877,0.059286449,0.762779832,0.834074736,0.2503618,0.880607367,69.13209534,70.42718506,66.27798462,73.4074707,2023-09-29_6804749,37487,37487,1
10/5/2023,SE,0.811152458,0.826530576,0.058405392,0.789940238,0.849342346,0.230500579,0.895161211,71.11524963,72.65306091,68.99401855,74.93423462,2023-10-05_6816922,37487,37487,1
10/6/2023,SE,0.805038691,0.820507586,0.05939509,0.785772443,0.843387723,0.242942363,0.88335067,70.5038681,72.05075836,68.57724762,74.33877563,2023-10-06_6819114,37487,37487,1
10/7/2023,SE,0.813144386,0.830385864,0.064079523,0.789985418,0.855444431,0.224787831,0.895552754,71.3144455,73.03858948,68.99853516,75.54444122,2023-10-07_6821228,37487,37487,1
10/9/2023,SE,0.809434831,0.824775755,0.058909401,0.792370319,0.846887171,0.215080366,0.884508967,70.94348907,72.47757721,69.23703003,74.6887207,2023-10-09_6825212,37487,37487,1
10/13/2023,SE,0.813575089,0.83004725,0.062857807,0.794142962,0.854758799,0.231370911,0.89733839,71.3575058,73.0047226,69.41429901,75.47587585,2023-10-13_6833007,37487,37487,1
10/15/2023,SE,0.82160157,0.837870538,0.059447534,0.80499351,0.859366894,0.245654464,0.903577566,72.16015625,73.78705597,70.4993515,75.93669128,2023-10-15_6837120,37487,37487,1
10/17/2023,SE,0.807097971,0.825390577,0.065238364,0.788060248,0.848979235,0.193044856,0.890915573,70.70980835,72.53905487,68.80602264,74.8979187,2023-10-17_6841238,37487,37487,1
10/18/2023,SE,0.797822833,0.817429125,0.064846881,0.777637661,0.839984775,0.202534348,0.878361762,69.7822876,71.74291229,67.76376343,73.99847412,2023-10-18_6843419,37487,37487,1
10/19/2023,SE,0.810617149,0.831200004,0.067528941,0.794731498,0.852068663,0.224730149,0.891004086,71.06172943,73.12000275,69.47314453,75.20687103,2023-10-19_6845274,37487,37487,1
10/20/2023,SE,0.806576252,0.826720595,0.065801464,0.783273935,0.850318789,0.225291312,0.898683906,70.65762329,72.67205811,68.32739258,75.03188324,2023-10-20_6847324,37487,37487,1
10/21/2023,SE,0.793491662,0.809615672,0.068099506,0.763362765,0.842707694,0.242335171,0.890622139,69.34916687,70.96157074,66.33627319,74.27076721,2023-10-21_6849580,37487,37487,1
10/22/2023,SE,0.82780695,0.847216547,0.0633929,0.810087204,0.868034482,0.265486717,0.910309136,72.78070068,74.7216568,71.0087204,76.80344391,2023-10-22_6851681,37487,37487,1
10/23/2023,SE,0.814211011,0.836700678,0.071917616,0.790621579,0.862323284,0.178633973,0.903313875,71.42110443,73.67006683,69.06215668,76.23233032,2023-10-23_6854353,37487,37487,1
10/24/2023,SE,0.792671084,0.816576302,0.074032106,0.770131946,0.84014535,0.187902167,0.883841157,69.26711273,71.65763092,67.01319885,74.01452637,2023-10-24_6855966,37487,37487,1
10/25/2023,SE,0.799475968,0.821723402,0.071080297,0.777526796,0.845896125,0.241772145,0.895319045,69.94759369,72.17234039,67.75267792,74.58961487,2023-10-25_6858126,37487,37487,1
10/27/2023,SE,0.77270472,0.794404984,0.071332842,0.749787986,0.819752574,0.213426247,0.865025878,67.27047729,69.44049835,64.97879791,71.97525787,2023-10-27_6863148,37487,37487,1
10/30/2023,SE,0.76924175,0.792849779,0.075021051,0.745883942,0.819328189,0.222404599,0.871032178,66.92417908,69.28498077,64.58839417,71.93281555,2023-10-30_6869689,37487,37487,1
10/31/2023,SE,0.739495397,0.761187851,0.069048278,0.719177127,0.784855545,0.21389474,0.832750082,63.949543,66.11878204,61.91771317,68.48555756,2023-10-31_6870946,37487,37487,1
11/1/2023,SE,0.763662398,0.787067533,0.07666795,0.739340425,0.815378666,0.20362705,0.868575633,66.36624146,68.70675659,63.93404007,71.53786469,2023-11-01_6873384,37487,37487,1
11/4/2023,SE,0.705371916,0.729308248,0.076467678,0.681162596,0.756029546,0.148685575,0.814502597,60.53718567,62.93082428,58.11625671,65.60295105,2023-11-04_6879944,37487,37487,1
11/7/2023,SE,0.734100938,0.757934153,0.077132672,0.709309578,0.78629154,0.193526939,0.853383422,63.41010284,65.79341888,60.93095779,68.62915039,2023-11-07_6886554,37487,37487,1
11/8/2023,SE,0.710707963,0.735335886,0.080162272,0.688150048,0.765175819,0.168738127,0.824855566,61.07078934,63.53359222,58.81500626,66.51757813,2023-11-08_6888149,37487,37487,1
11/9/2023,SE,0.700836837,0.724907041,0.077062018,0.674794197,0.75396502,0.20097284,0.813498735,60.08369064,62.4907074,57.47941971,65.39649963,2023-11-09_6890432,37487,37487,1
11/10/2023,SE,0.703262627,0.730020165,0.084294066,0.677002013,0.761313438,0.182226017,0.82523495,60.32626724,63.00201416,57.70020294,66.13134003,2023-11-10_6892217,37487,37487,1
11/12/2023,SE,0.679075837,0.701797187,0.080524318,0.65234375,0.734187961,0.173122227,0.800624371,57.90758133,60.17971802,55.234375,63.41879272,2023-11-12_6895820,37487,37487,1
11/13/2023,SE,0.725838602,0.750585198,0.085423037,0.6962291,0.784592986,0.195220828,0.848739564,62.58385468,65.05851746,59.62290573,68.45929718,2023-11-13_6897849,37487,37487,1
11/14/2023,SE,0.663527071,0.685584128,0.08196231,0.634294569,0.720497012,0.157825515,0.795335829,56.35269547,58.55841064,53.42945862,62.04970169,2023-11-14_6900068,37487,37487,1
11/17/2023,SE,0.594252288,0.61455369,0.072742581,0.567487478,0.644427061,0.188944295,0.711106718,49.42523193,51.45536804,46.74874878,54.44270325,2023-11-17_6906060,37487,37487,1
11/21/2023,SE,0.559781969,0.582459927,0.081489123,0.531875253,0.615894079,0.154954538,0.686066329,45.97819519,48.24599457,43.1875267,51.58940125,2023-11-21_6914258,37487,37487,1
11/22/2023,SE,0.587499976,0.611344516,0.083536737,0.559083998,0.644507527,0.19408913,0.719921887,48.74999619,51.13445282,45.90840149,54.45074844,2023-11-22_6916881,37487,37487,1
3/19/2024,SE,0.311230302,0.314351827,0.030726522,0.29370302,0.33198753,0.119211018,0.41064477,21.12303162,21.43518257,19.3703022,23.19875145,2024-03-19_7184879,37487,37487,1
3/20/2024,SE,0.321819544,0.32608214,0.032060735,0.304748833,0.34377408,0.10370072,0.419147551,22.18195343,22.60821533,20.47488403,24.37740898,2024-03-20_7187077,37487,37487,1
3/21/2024,SE,0.34329927,0.347397387,0.037138075,0.322019428,0.368873239,0.107679971,0.466897428,24.32992744,24.73973846,22.20194244,26.88732147,2024-03-21_7189291,37487,37487,1
3/22/2024,SE,0.352474809,0.357844174,0.038679812,0.331318796,0.379101902,0.106810883,0.463176399,25.24748421,25.7844162,23.13187981,27.91019058,2024-03-22_7191571,37487,37487,1
3/25/2024,SE,0.414200157,0.421138883,0.04677812,0.38937372,0.446627915,0.117042378,0.546999812,31.42001915,32.11388779,28.9373703,34.66279221,2024-03-25_7198634,37487,37487,1
4/2/2024,SE,0.519263923,0.532161117,0.059740935,0.49065721,0.561050296,0.137560979,0.651436925,41.92639542,43.21611023,39.0657196,46.10503387,2024-04-02_7216961,37487,37487,1
4/3/2024,SE,0.538870573,0.552418411,0.061766583,0.509262204,0.582232952,0.171153829,0.669744015,43.88705444,45.24184036,40.92622375,48.22329712,2024-04-03_7219435,37487,37487,1
4/5/2024,SE,0.572912753,0.586343825,0.061886877,0.545713782,0.61589694,0.156238139,0.697188795,47.2912674,48.63438416,44.57138062,51.58969498,2024-04-05_7223987,37487,37487,1
4/8/2024,SE,0.556110859,0.570392191,0.06251739,0.529038072,0.600271344,0.15970923,0.672852814,45.61108017,47.0392189,42.90380859,50.02713394,2024-04-08_7230078,37478,37487,0.999759917
4/9/2024,SE,0.611289144,0.627864301,0.069475599,0.579027653,0.6604141,0.135885909,0.743733764,51.12891388,52.78643036,47.902771,56.04140854,2024-04-09_7231714,37487,37487,1
4/11/2024,SE,0.654024184,0.671580732,0.07556124,0.61822474,0.707909882,0.153484851,0.792202413,55.40242004,57.15807343,51.82247162,60.79098892,2024-04-11_7236736,37487,37487,1
4/12/2024,SE,0.603546143,0.617987156,0.067378804,0.572983563,0.651945293,0.158019364,0.731642425,50.35461807,51.79871368,47.29835892,55.19453049,2024-04-12_7238460,37486,37487,0.999973324
4/16/2024,SE,0.681425273,0.695241928,0.070213884,0.648232102,0.731037259,0.12683019,0.815284193,58.14252853,59.52419281,54.82321548,63.10372543,2024-04-16_7246495,37487,37487,1
4/21/2024,SE,0.671813011,0.680907845,0.071914941,0.635576248,0.721477985,0.126810193,0.823086083,57.18130875,58.09078217,53.55762482,62.14780045,2024-04-21_7257165,37487,37487,1
4/23/2024,SE,0.69906497,0.707492113,0.077187411,0.657068491,0.753083766,0.131813675,0.870373964,59.90649414,60.74921417,55.70684814,65.30838013,2024-04-23_7261451,37487,37487,1
4/30/2024,SE,0.660016298,0.667556763,0.077434994,0.61301589,0.717368722,0.148821056,0.830192447,56.00163269,56.75567627,51.30158997,61.73686981,2024-04-30_7275813,37487,37487,1
5/2/2024,SE,0.671168149,0.67507118,0.075935878,0.625820637,0.726459622,0.137012199,0.834524214,57.11681366,57.50711823,52.58206177,62.64596176,2024-05-02_7280274,37487,37487,1
5/8/2024,SE,0.702440619,0.710423946,0.075650454,0.661128223,0.756585002,0.167904869,0.854485154,60.24406433,61.04239655,56.11281967,65.6585083,2024-05-08_7293039,37487,37487,1
5/10/2024,SE,0.743148327,0.754179716,0.07086546,0.708699942,0.792667985,0.166754916,0.86811316,64.31482697,65.41796875,60.8699913,69.26679993,2024-05-10_7297105,37487,37487,1
5/17/2024,SE,0.770411074,0.782537103,0.073846743,0.737266421,0.821428597,0.158595443,0.903523862,67.04109955,68.25370789,63.72664261,72.14286041,2024-05-17_7309693,37487,37487,1
5/18/2024,SE,0.812180042,0.828549922,0.074656166,0.784130156,0.861299634,0.148493931,0.924409449,71.21799469,72.85499573,68.41301727,76.12996674,2024-05-18_7311938,37487,37487,1
5/23/2024,SE,0.793930411,0.806390941,0.06798175,0.76884985,0.838690042,0.191730589,0.900453866,69.39304352,70.63909149,66.88498688,73.8690033,2024-05-23_7323633,37487,37487,1
5/26/2024,SE,0.692790508,0.701362431,0.057525452,0.668469787,0.731324673,0.171706647,0.799839854,59.27904892,60.13624573,56.84698105,63.13246918,2024-05-26_7330787,37487,37487,1
5/27/2024,SE,0.812468708,0.825574338,0.071619794,0.785897732,0.859828234,0.158473477,0.92592597,71.24687195,72.55743408,68.58976746,75.9828186,2024-05-27_7333350,37487,37487,1
5/28/2024,SE,0.847351789,0.863546252,0.073086433,0.820943236,0.896532655,0.186735868,0.951703668,74.73517609,76.35462189,72.09431458,79.65326691,2024-05-28_7335584,37487,37487,1
5/29/2024,SE,0.816911638,0.829448104,0.060489174,0.795663774,0.855505943,0.202956051,0.906781137,71.69115448,72.94480896,69.56637573,75.55059814,2024-05-29_7338881,37487,37487,1
6/1/2024,SE,0.864490211,0.881906211,0.073726192,0.840636611,0.911167741,0.164324999,0.957991123,76.44901276,78.19062042,74.06365967,81.11677551,2024-06-01_7344466,37487,37487,1
6/4/2024,SE,0.835763037,0.852635384,0.065186925,0.816566467,0.875938892,0.158285663,0.917417467,73.5763092,75.26353455,71.65664673,77.59388733,2024-06-04_7351306,37487,37487,1
6/5/2024,SE,0.835346997,0.852372646,0.071345352,0.808085859,0.882999897,0.185136482,0.934959412,73.53469086,75.23726654,70.80858612,78.29998779,2024-06-05_7355224,37487,37487,1
6/6/2024,SE,0.830944121,0.850115299,0.070839725,0.810346544,0.875154614,0.217436269,0.928135991,73.09440613,75.01152802,71.03465271,77.51545715,2024-06-06_7355382,37487,37487,1
6/7/2024,SE,0.79009372,0.810974479,0.071767643,0.75390619,0.842774749,0.250836104,0.886972547,69.0093689,71.09745026,65.39061737,74.27748108,2024-06-07_7357564,37487,37487,1
6/9/2024,SE,0.854945421,0.873371303,0.068174146,0.83187747,0.898399591,0.191552043,0.949034512,75.49453735,77.33712769,73.18774414,79.83995819,2024-06-09_7361014,37487,37487,1
6/10/2024,SE,0.87875706,0.897465408,0.068411067,0.855975926,0.923187613,0.194772884,0.965575516,77.87569427,79.74654388,75.59759521,82.3187561,2024-06-10_7363064,37487,37487,1
6/11/2024,SE,0.822667181,0.838825226,0.061606128,0.800279617,0.862916529,0.206993222,0.906861961,72.266716,73.88252258,70.0279541,76.29165649,2024-06-11_7365492,37487,37487,1
6/12/2024,SE,0.780260623,0.795773268,0.076196954,0.741418958,0.837304354,0.168748945,0.903176963,68.02605438,69.57732391,64.14189148,73.73043823,2024-06-12_7367968,37487,37487,1
6/13/2024,SE,0.780173659,0.792650938,0.079434425,0.736261368,0.839552104,0.165113211,0.922811806,68.01737213,69.26509094,63.62613297,73.95520782,2024-06-13_7370167,37487,37487,1
6/17/2024,SE,0.819095075,0.83420366,0.082225807,0.775036573,0.882565141,0.201502264,0.946487129,71.90950775,73.42036438,67.50366211,78.2565155,2024-06-17_7379176,37487,37487,1
6/18/2024,SE,0.81890887,0.832581282,0.07680396,0.778620839,0.877720594,0.209952801,0.941224456,71.89089203,73.25812531,67.86209106,77.77205658,2024-06-18_7381597,37487,37487,1
6/19/2024,SE,0.764047265,0.774842441,0.075271122,0.720238686,0.82303524,0.234866843,0.891796291,66.40472412,67.4842453,62.02387238,72.30352783,2024-06-19_7384672,37487,37487,1
6/20/2024,SE,0.714111984,0.720000088,0.083729543,0.660601974,0.778181076,0.215013757,0.89142561,61.41120148,62.00000763,56.06019211,67.81809998,2024-06-20_7386246,37487,37487,1
6/22/2024,SE,0.632939219,0.63789475,0.060240213,0.595176578,0.678517938,0.196522325,0.76897788,53.29391861,53.78947449,49.51766205,57.85178757,2024-06-22_7390579,37487,37487,1
6/24/2024,SE,0.665042758,0.664841175,0.079666309,0.611650527,0.723349452,0.206128553,0.878628969,56.50427628,56.4841156,51.16505432,62.33494568,2024-06-24_7396278,37487,37487,1
6/25/2024,SE,0.508171797,0.505630374,0.042012457,0.482959777,0.529794157,0.199678719,0.73072356,40.81718063,40.56303787,38.29597473,42.97941589,2024-06-25_7398360,37487,37487,1
6/29/2024,SE,0.289130479,0.278825194,0.043125808,0.263880551,0.301545918,0.138544112,0.610717416,18.91304588,17.88251877,16.38805771,20.15459251,2024-06-29_7407540,37487,37487,1
7/1/2024,SE,0.333665133,0.327609003,0.038930599,0.310717613,0.348531902,0.162123889,0.588811159,23.36651611,22.76089859,21.07176208,24.85318756,2024-07-01_7411691,37487,37487,1
7/2/2024,SE,0.344829023,0.337204307,0.046833385,0.316138864,0.363480419,0.157261372,0.667519152,24.48290443,23.72043228,21.61388588,26.34804153,2024-07-02_7414109,37487,37487,1
7/4/2024,SE,0.334918082,0.326340795,0.047232389,0.30396229,0.357181609,0.165587798,0.619889975,23.49180794,22.63407898,20.39622879,25.71816063,2024-07-04_7418638,37487,37487,1
7/5/2024,SE,0.343160927,0.336848766,0.044089172,0.314659953,0.363557488,0.175805017,0.600493193,24.31609344,23.68487549,21.46599579,26.35574722,2024-07-05_7420691,37487,37487,1
7/6/2024,SE,0.33279416,0.327654272,0.042662609,0.303296089,0.356822431,0.179644689,0.54729861,23.27941895,22.76542664,20.32960892,25.68224335,2024-07-06_7422882,37487,37487,1
7/8/2024,SE,0.362623066,0.356965125,0.051171176,0.327386677,0.392285556,0.167844862,0.626072049,26.26230812,25.69651413,22.73866653,29.22855568,2024-07-08_7427210,37487,37487,1
7/9/2024,SE,0.360492557,0.356969237,0.044979282,0.331958711,0.384956211,0.139592841,0.636436105,26.04925346,25.6969223,23.19587135,28.49562073,2024-07-09_7430069,37487,37487,1
7/10/2024,SE,0.372694463,0.369140655,0.044797249,0.346015275,0.39570415,0.131385311,0.649281383,27.26944923,26.91406631,24.60152626,29.5704174,2024-07-10_7431841,37487,37487,1
7/11/2024,SE,0.378523499,0.365321249,0.064915605,0.32534045,0.432396173,0.149050578,0.628268003,27.85235214,26.53212357,22.53404617,33.23962021,2024-07-11_7434557,37487,37487,1
7/20/2024,SE,0.781939209,0.800127268,0.068636678,0.7558496,0.827521563,0.2198558,0.881972253,68.19392395,70.01272583,65.58496094,72.75215149,2024-07-20_7454174,37487,37487,1
7/21/2024,SE,0.804121852,0.823541701,0.070417188,0.784403265,0.848449647,0.242223963,0.904898643,70.41218567,72.35417175,68.44032288,74.84496307,2024-07-21_7456283,37487,37487,1
7/22/2024,SE,0.777720869,0.795171857,0.059445851,0.761803746,0.815225601,0.24686195,0.858721972,67.77207947,69.51718903,66.18037415,71.52256012,2024-07-22_7458650,37487,37487,1
7/26/2024,SE,0.823663592,0.838210642,0.048122991,0.813367486,0.851486921,0.269066721,0.883889675,72.36636353,73.82106781,71.33674622,75.14868927,2024-07-26_7466222,37487,37487,1
7/29/2024,SE,0.885536671,0.898908496,0.04264456,0.875537515,0.910625219,0.322541982,0.937248945,78.55366516,79.89084625,77.55374908,81.06252289,2024-07-29_7473334,37487,37487,1
7/30/2024,SE,0.929172754,0.949481785,0.063549295,0.921717644,0.961072922,0.216948599,0.996061623,82.91727448,84.94818115,82.17176056,86.10729218,2024-07-30_7475555,37487,37487,1
7/31/2024,SE,0.859249771,0.873400033,0.047082253,0.850978971,0.885173678,0.290581793,0.911076725,75.92497253,77.34000397,75.09790039,78.5173645,2024-07-31_7477481,37487,37487,1
8/1/2024,SE,0.931997895,0.948358536,0.052630205,0.922283709,0.960585117,0.223590642,0.999000847,83.19979095,84.83585358,82.22837067,86.05851746,2024-08-01_7479900,37487,37487,1
8/2/2024,SE,0.853890777,0.867526174,0.047977969,0.845842421,0.879760563,0.255844146,0.911014378,75.38907623,76.75261688,74.58424377,77.97605896,2024-08-02_7484265,37482,37487,0.99986662
8/6/2024,SE,0.883831263,0.898858011,0.046431929,0.875931263,0.909579098,0.253154159,0.932406902,78.38311768,79.88580322,77.59312439,80.95790863,2024-08-06_7491213,37487,37487,1
8/7/2024,SE,0.863146901,0.876000106,0.04343899,0.856473923,0.885668159,0.247681186,0.912411213,76.31468964,77.60001373,75.64739227,78.56681824,2024-08-07_7493016,37487,37487,1
8/10/2024,SE,0.884717941,0.896765947,0.040774699,0.878469706,0.90562439,0.230384797,0.931034565,78.47179413,79.6765976,77.8469696,80.56243896,2024-08-10_7499709,37487,37487,1
8/16/2024,SE,0.844061792,0.855143428,0.041378424,0.838258982,0.864213526,0.230116993,0.896184683,74.40618134,75.51434326,73.82589722,76.4213562,2024-08-16_7513076,37487,37487,1
8/20/2024,SE,0.797673881,0.807023525,0.037107639,0.79056102,0.81606555,0.24374482,0.870107055,69.76738739,70.70235443,69.05609894,71.60655212,2024-08-20_7522654,37485,37487,0.999946648
8/21/2024,SE,0.803290188,0.814410448,0.039031442,0.79631567,0.823898196,0.242687464,0.84903121,70.32901764,71.44104767,69.63156891,72.38982391,2024-08-21_7523630,37487,37487,1
8/26/2024,SE,0.821786284,0.832198739,0.039817981,0.814389169,0.842885852,0.233927965,0.872268915,72.17862701,73.21987152,71.43891907,74.28858948,2024-08-26_7535191,37487,37487,1
8/27/2024,SE,0.818424046,0.830642045,0.044572014,0.809929073,0.842800796,0.249203533,0.874481559,71.84240723,73.06420135,70.99290466,74.28007507,2024-08-27_7537855,37487,37487,1
8/28/2024,SE,0.640090883,0.603214681,0.088012569,0.576749921,0.713466763,0.207619712,0.84480238,54.00909042,50.32146835,47.67499542,61.34667587,2024-08-28_7539789,37487,37487,1
8/29/2024,SE,0.514013946,0.514742255,0.02763644,0.500465989,0.52955544,0.209842309,0.645305514,41.40139771,41.47422409,40.04660034,42.95554352,2024-08-29_7542032,37487,37487,1
8/30/2024,SE,0.484941393,0.486296415,0.027233433,0.472014904,0.500463128,0.217469797,0.611423612,38.49413681,38.62964249,37.20149231,40.04631805,2024-08-30_7544983,37487,37487,1
8/31/2024,SE,0.464378268,0.465512961,0.027201304,0.450444132,0.480638921,0.189552516,0.599378169,36.43782043,36.55129623,35.04441452,38.06389236,2024-08-31_7546686,37487,37487,1
9/2/2024,SE,0.407707065,0.407095015,0.029877773,0.388036788,0.426710099,0.173080429,0.607858658,30.77070427,30.70950317,28.80368042,32.67100906,2024-09-02_7552106,37485,37487,0.999946648
9/5/2024,SE,0.410585999,0.413345695,0.064915903,0.35985446,0.458170295,0.194515839,0.619092047,31.05859947,31.33456802,25.98544693,35.81703186,2024-09-05_7558885,37487,37487,1
9/6/2024,SE,0.435813993,0.441676915,0.085353583,0.367503554,0.500125706,0.181974396,0.677663863,33.58140564,34.16769028,26.75035477,40.01256943,2024-09-06_7560190,37487,37487,1
9/7/2024,SE,0.465844303,0.477419347,0.104876213,0.378845841,0.547074437,0.181508914,0.715565443,36.58443451,37.74193573,27.88458443,44.70743942,2024-09-07_7562740,37487,37487,1
9/8/2024,SE,0.507883966,0.525254905,0.115166336,0.416550517,0.599581718,0.194190726,0.772060454,40.78839874,42.52548981,31.65505028,49.95816803,2024-09-08_7564974,37487,37487,1
9/13/2024,SE,0.743990839,0.774076521,0.095527261,0.691622555,0.816057265,0.210630268,0.885828197,64.399086,67.40765381,59.16225433,71.60572815,2024-09-13_7576483,37487,37487,1
9/14/2024,SE,0.776120424,0.80453974,0.090556897,0.731601834,0.842629731,0.204623476,0.896970749,67.61204529,70.45397186,63.16018295,74.26296997,2024-09-14_7578303,37487,37487,1
9/20/2024,SE,0.838697612,0.855371892,0.056577623,0.823787689,0.87402159,0.206593812,0.910295546,73.86977386,75.53718567,72.37876892,77.40216064,2024-09-20_7589929,37487,37487,1
9/22/2024,SE,0.847443879,0.862838984,0.051984776,0.836979508,0.877837539,0.249345794,0.909313679,74.7443924,76.2838974,73.69795227,77.78375244,2024-09-22_7593436,37487,37487,1
9/25/2024,SE,0.867767155,0.882861793,0.054511674,0.860188007,0.896566749,0.222477049,0.930586517,76.77671051,78.28617859,76.01879883,79.65667725,2024-09-25_7599456,37487,37487,1
9/26/2024,SE,0.86966604,0.884184062,0.051687278,0.861180723,0.897332311,0.243453637,0.929889858,76.96660614,78.41840363,76.11807251,79.73323059,2024-09-26_7601637,37487,37487,1
9/27/2024,SE,0.871546209,0.885875285,0.049525164,0.862995386,0.89838618,0.211005792,0.933717668,77.15461731,78.58753204,76.29953003,79.83861542,2024-09-27_7603610,37487,37487,1
9/28/2024,SE,0.875143707,0.890268028,0.050589919,0.866620183,0.903315842,0.229166672,0.931929767,77.51436615,79.02680206,76.66201782,80.33158112,2024-09-28_7605294,37487,37487,1
10/1/2024,SE,0.862793148,0.878354192,0.054628216,0.855128646,0.891187727,0.213963971,0.92928046,76.27931213,77.8354187,75.51287079,79.11877441,2024-10-01_7611195,37487,37487,1
10/3/2024,SE,0.895832241,0.910956383,0.053756598,0.890251338,0.922611415,0.182201803,0.950260401,79.58321381,81.09564209,79.02513123,82.26113892,2024-10-03_7615508,37487,37487,1
10/4/2024,SE,0.910776377,0.925531864,0.050718047,0.906033218,0.935637712,0.232688487,0.962233365,81.07763672,82.55318451,80.60332489,83.56377411,2024-10-04_7616803,37487,37487,1
10/5/2024,SE,0.87465167,0.889382124,0.050209843,0.867115974,0.901011944,0.208310559,0.931573689,77.46516418,78.93820953,76.71159363,80.10119629,2024-10-05_7618625,37487,37487,1
10/6/2024,SE,0.920919478,0.935744286,0.052799869,0.915181279,0.94749558,0.200691372,0.97995913,82.09194183,83.57443237,81.51812744,84.7495575,2024-10-06_7620485,37487,37487,1
10/7/2024,SE,0.888249695,0.903052568,0.051619418,0.882312059,0.914573789,0.228244826,0.947264433,78.82496643,80.3052597,78.23121643,81.4573822,2024-10-07_7622855,37487,37487,1
10/10/2024,SE,0.877622366,0.893319964,0.050962605,0.872055769,0.90385282,0.194283649,0.926523864,77.76224518,79.3319931,77.20558167,80.38528442,2024-10-10_7625779,37487,37487,1
10/11/2024,SE,0.853218675,0.867497623,0.052426182,0.847212434,0.879566848,0.180309102,0.911674142,75.32186127,76.74976349,74.72123718,77.9566803,2024-10-11_7627688,37487,37487,1
10/12/2024,SE,0.921158493,0.936030328,0.056585182,0.916698098,0.947535336,0.173955306,0.988101363,82.11585236,83.60303497,81.66980743,84.75353241,2024-10-12_7629551,37487,37487,1
10/16/2024,SE,0.908808053,0.924695492,0.051859412,0.904295743,0.934932172,0.224147588,0.960419893,80.88079834,82.46955109,80.42957306,83.49321747,2024-10-16_7636884,37487,37487,1
10/22/2024,SE,0.758225322,0.7694574,0.039688326,0.752361894,0.779845238,0.220882088,0.803571403,65.82253265,66.94573975,65.2361908,67.98452759,2024-10-22_7648364,37487,37487,1
10/23/2024,SE,0.771668971,0.783311665,0.040677074,0.764272571,0.793980181,0.1833051,0.821422398,67.16689301,68.33116913,66.42726135,69.39801788,2024-10-23_7652133,37487,37487,1
10/25/2024,SE,0.829557776,0.84163332,0.04539343,0.823838472,0.852812171,0.22344321,0.885224998,72.95578003,74.16333008,72.38384247,75.28121948,2024-10-25_7654039,37487,37487,1
10/26/2024,SE,0.820297122,0.833401382,0.046883874,0.814768791,0.844934225,0.206468612,0.875641942,72.02970886,73.3401413,71.47687531,74.49342346,2024-10-26_7656106,37487,37487,1
10/30/2024,SE,0.788210392,0.799146175,0.045745838,0.781172991,0.812713027,0.216990218,0.851622283,68.82103729,69.91461945,68.11729431,71.27130127,2024-10-30_7663246,37487,37487,1
11/4/2024,SE,0.600884616,0.594505012,0.039749179,0.581003606,0.613771677,0.197814628,0.750154674,50.08845901,49.45050049,48.10035706,51.37717056,2024-11-04_7672369,37487,37487,1
11/9/2024,SE,0.505662024,0.497634798,0.039227627,0.483886123,0.516860604,0.184323296,0.697861016,40.56620026,39.76348114,38.38861084,41.68606567,2024-11-09_7681557,37487,37487,1
11/11/2024,SE,0.485123277,0.476046592,0.037566956,0.463908345,0.495421261,0.178142518,0.658123434,38.5123291,37.60466003,36.39083481,39.5421257,2024-11-11_7685168,37487,37487,1
